qid	text_a	text_b	label
1151	Crispy Duck	Luckily we saved room for the BBQ Salmon, Sea Bass and Crispy Duck.	1
1152	Al Di La	Love Al Di La	1
1153	place	I recommend this place to everyone.	1
1154	food	Great food.	1
1155	pastas	The pastas are incredible, the risottos (particularly the sepia) are fantastic and the braised rabbit is amazing.	1
1156	risottos	The pastas are incredible, the risottos (particularly the sepia) are fantastic and the braised rabbit is amazing.	1
1157	sepia	The pastas are incredible, the risottos (particularly the sepia) are fantastic and the braised rabbit is amazing.	1
1158	braised rabbit	The pastas are incredible, the risottos (particularly the sepia) are fantastic and the braised rabbit is amazing.	1
1159	food	The food here was mediocre at best. 	0
1160	Dog	Tasty Dog!	1
1161	dog	An awesome organic dog, and a conscious eco friendly establishment.	1
1162	establishment	An awesome organic dog, and a conscious eco friendly establishment.	1
1163	Cypriot restaurant	The Cypriot restaurant has a lot going for it.	1
1164	pork souvlaki	But the best pork souvlaki I ever had is the main thing.	1
1165	Pizza	Super YUMMY Pizza!	1
1166	restaurant	I was visiting New York City with a friend and we discovered this really warm and inviting restaurant.	1
1167	eggplant pizza	I LOOOVE their eggplant pizza, as well as their pastas!	1
1168	pastas	I LOOOVE their eggplant pizza, as well as their pastas!	1
1169	half/half pizza	We had half/half pizza, mine was eggplant and my friend had the buffalo and it was sooo huge for a small size pizza!	1
1170	food	Excellent food, although the interior could use some help.	1
1171	interior	Excellent food, although the interior could use some help.	0
1172	space	The space kind of feels like an Alice in Wonderland setting, without it trying to be that.	0
1173	meal	I paid just about $60 for a good meal, though :)	1
1174	sake	Great sake!	1
1175	Sushi	Reliable, Fresh Sushi	1
1176	sashimi	The sashimi is always fresh and the rolls are innovative and delicious.	1
1177	rolls	The sashimi is always fresh and the rolls are innovative and delicious.	1
1178	service	Have never had a problem with service save a missing rice once.	1
1179	Delivery	Delivery can be spot on or lacking depending on the weather and the day of the week.	0
1180	Delivery guy	Delivery guy sometimes get upset if you don't tip more than 10%.	0
1181	Sushi	Best. Sushi. Ever.	1
1182	sushi	This place has ruined me for neighborhood sushi.	1
1183	sashimi	Excellent sashimi, and the millennium roll is beyond delicious.	1
1184	millennium roll	Excellent sashimi, and the millennium roll is beyond delicious.	1
1185	place	The place is a bit hidden away, but once you get there, it's all worth it.	2
1186	food	not only is the food	1
1187	waiter	The waiter was attentive, the food was delicious and the views of the city were great.	1
1188	food	The waiter was attentive, the food was delicious and the views of the city were great.	1
1189	views of the city	The waiter was attentive, the food was delicious and the views of the city were great.	1
1190	place	Great place to relax and enjoy your dinner	1
1191	atmosphere	There is something about their atmosphere that makes me come back nearly every week.	1
1192	Place	Place is open till late, no dress code.	1
1193	food	Good food: my favorite is the seafood spaghetti.	1
1194	seafood spaghetti	Good food: my favorite is the seafood spaghetti.	1
1195	food	Excellent food for great prices	1
1196	wait staff	The wait staff is very courteous and accomodating.	1
1197	space	The space is limited so be prepared to wait up to 45 minutes - 1 hour, but be richly rewarded when you savor the delicious indo-chinese food.	0
1198	indo-chinese food	The space is limited so be prepared to wait up to 45 minutes - 1 hour, but be richly rewarded when you savor the delicious indo-chinese food.	1
1199	place	my favorite place lol	1
1200	chicken pasta	i love their chicken pasta cant remember the name but is sooo good	1
1201	place	im not necessarily fanatical about this place, but it was a fun time for low pirces.	1
1202	lobster	lobster was good, nothing spectacular.	2
1203	restaraunt	its just a fun place to go, not a five star restaraunt.	2
1204	pizza	I think the pizza is so overrated and was under cooked.	0
1205	staff	Had no flavor and the staff is rude and not attentive.	0
1206	place	I love this place	1
1207	service	The service was quick and friendly.	1
1208	restaurant	I thought the restaurant was nice and clean.	1
1209	vitello alla marsala	I ordered the vitello alla marsala and I was pretty impressed.	1
1210	veal	The veal and the mushrooms were cooked perfectly.	1
1211	mushrooms	The veal and the mushrooms were cooked perfectly.	1
1212	potato balls	The potato balls were not dry at all... in fact it was buttery.	1
1213	PLACE	WORST PLACE ON SMITH STREET IN BROOKLYN	0
1214	bartender	Very immature bartender, didnt know how to make specific drinks, service was so slowwwww, the food was not fresh or warm, waitresses were busy flirting with men at the bar and werent very attentive to all the customers.	0
1215	service	Very immature bartender, didnt know how to make specific drinks, service was so slowwwww, the food was not fresh or warm, waitresses were busy flirting with men at the bar and werent very attentive to all the customers.	0
1216	food	Very immature bartender, didnt know how to make specific drinks, service was so slowwwww, the food was not fresh or warm, waitresses were busy flirting with men at the bar and werent very attentive to all the customers.	0
1217	waitresses	Very immature bartender, didnt know how to make specific drinks, service was so slowwwww, the food was not fresh or warm, waitresses were busy flirting with men at the bar and werent very attentive to all the customers.	0
1218	place	I would never recommend this place to anybody even for a casual dinner.	0
1219	food	the food is always fresh ...	1
1220	japanese food	overpriced japanese food with mediocre service	0
1221	service	overpriced japanese food with mediocre service	2
1222	Chicken teriyaki	Chicken teriyaki had tomato or pimentos on top??	0
1223	food	food was luke warm.	0
1224	waitress	The waitress was not attentive at all.	0
1225	dessert	I was looking for banana tempura for dessert and they dont have.	0
1226	The Four Seasons	Not because you are The Four Seasons... – you are allowed to charge an arm and a leg for a romatic dinner.	0
1227	food	The food was excellent as well as service, however, I left The Four Seasons very dissappointed.	1
1228	service	The food was excellent as well as service, however, I left The Four Seasons very dissappointed.	1
1229	The Four Seasons	The food was excellent as well as service, however, I left The Four Seasons very dissappointed.	0
1230	dinner	I do not think dinner in Manhattan should cost $400.00 where I am not swept off my feet.	0
1231	Red Dragon Roll	Red Dragon Roll - my favorite thing to eat, of any food group - hands down	1
1232	Yamato	Just go to Yamato and order the Red Dragon Roll.	1
1233	Red Dragon Roll	Just go to Yamato and order the Red Dragon Roll.	1
1234	Seafood Dynamite	The Seafood Dynamite is also otherworldly.	1
1235	Sushi	Favorite Sushi in NYC	1
1236	spot	An unpretentious spot in Park Slope, the sushi is consistently good, the service is pleasant, effective and unassuming.	1
1237	sushi	An unpretentious spot in Park Slope, the sushi is consistently good, the service is pleasant, effective and unassuming.	1
1238	service	An unpretentious spot in Park Slope, the sushi is consistently good, the service is pleasant, effective and unassuming.	1
1239	back garden area	In the summer months, the back garden area is really nice.	1
1240	rolls	The rolls are creative and I have yet to find another sushi place that serves up more inventive yet delicious japanese food.	1
1241	japanese food	The rolls are creative and I have yet to find another sushi place that serves up more inventive yet delicious japanese food.	1
1242	Dancing, White River and Millenium rolls	The Dancing, White River and Millenium rolls are musts.	1
1243	PLACE	I CAN EAT HERE EVERY DAY OF THE WEEK REALLY LOL LOVE THIS PLACE ...)	1
1244	food	Gross food – Wow-	0
1245	quesadilla	My quesadilla tasted like it had been made by a three-year old with no sense of proportion or flavor.	0
1246	guacamole	And $11 for a plate of bland guacamole?	0
1247	margaritas	Don't get me started on the margaritas, either.	0
1248	place	Oh, and I never write reviews--I just was so moved by how bad this place was, I felt it was my duty to spread the word.	0
1249	Indian Food	Great Indian Food!	1
1250	food	The food was good, the place was clean and affordable.	1
1251	place	The food was good, the place was clean and affordable.	1
1252	indian place	I noticed alot of indian people eatting there which is a great sign for an indian place!	1
1253	staff	The staff is very good.	1
1254	drink menu	Love their drink menu.	1
1255	place	I highly recommend this beautiful place.	1
1256	Voss bottles of water	We were offered water for the table but were not told the Voss bottles of water were $8 a piece.	0
1257	Food	Food was OK.	2
1258	view of river and NYC	Nice view of river and NYC.	1
1259	survice	Great survice	1
1260	Egyptian restaurant	A beautifully designed dreamy Egyptian restaurant that gets sceney at night.	1
1261	baba ganoush	Watch the talented belly dancers as you enjoy delicious baba ganoush that's more lemony than smoky.	1
1262	belly dancers	Watch the talented belly dancers as you enjoy delicious baba ganoush that's more lemony than smoky.	1
1263	hookah	Oh, and there's hookah.	1
1264	Raymond	Raymond the bartender rocks!	1
1265	Pacifico	Pacifico is a great place to casually hang out.	1
1266	drinks	The drinks are great, especially when made by Raymond.	1
1267	Raymond	The drinks are great, especially when made by Raymond.	1
1268	omlette for brunch	The omlette for brunch is great...	1
1269	spinach	the spinach is fresh, definately not frozen...	1
1270	quacamole	quacamole at pacifico is yummy, as are the wings with chimmichuri.	1
1271	wings with chimmichuri	quacamole at pacifico is yummy, as are the wings with chimmichuri.	1
1272	chicken in the salads	A weakness is the chicken in the salads.	0
1273	portobello and asparagus mole	Also, I personally wasn't a fan of the portobello and asparagus mole.	0
1274	food	Overall, decent food at a good price, with friendly people.	2
1275	people	Overall, decent food at a good price, with friendly people.	1
1276	Indian Restaurant	Best Indian Restaurant in the City	1
1277	Decor	Decor needs to be upgraded but the food is amazing!	0
1278	food	Decor needs to be upgraded but the food is amazing!	1
1279	gyros	This small Astoria souvlaki spot makes what many consider the best gyros in New York.	1
1280	food	What really makes it shine is the food, which is aggressively seasoned with Cyrpriot spices, and all made in-house (even the gyro meat and sausages), and made of much higher quality ingredients that might otherwise be expected.	1
1281	gyro meat	What really makes it shine is the food, which is aggressively seasoned with Cyrpriot spices, and all made in-house (even the gyro meat and sausages), and made of much higher quality ingredients that might otherwise be expected.	1
1282	sausages	What really makes it shine is the food, which is aggressively seasoned with Cyrpriot spices, and all made in-house (even the gyro meat and sausages), and made of much higher quality ingredients that might otherwise be expected.	1
1283	ingredients	What really makes it shine is the food, which is aggressively seasoned with Cyrpriot spices, and all made in-house (even the gyro meat and sausages), and made of much higher quality ingredients that might otherwise be expected.	1
1284	Greek and Cypriot dishes	All the various Greek and Cypriot dishes are excellent, but the gyro is the reason to come--if you don't eat one your trip was wasted.	1
1285	gyro	All the various Greek and Cypriot dishes are excellent, but the gyro is the reason to come--if you don't eat one your trip was wasted.	1
1286	restaurant	Best restaurant in Brooklyn	1
1287	food	Great food, amazing service, this place is a class act.	1
1288	service	Great food, amazing service, this place is a class act.	1
1289	place	Great food, amazing service, this place is a class act.	1
1290	veal	The veal was incredible last night.	1
1291	place	This place is a must visit!	1
1292	booths	Most of the booths allow you to sit next to eachother without looking like 'that' couple.	1
1293	food	The food is all shared so we get to order together and eat together.	1
1294	dishes	I've enjoyed 99% of the dishes we've ordered with the only exceptions being the occasional too-authentic-for-me dish (I'm a daring eater but not THAT daring).	1
1295	dish	I've enjoyed 99% of the dishes we've ordered with the only exceptions being the occasional too-authentic-for-me dish (I'm a daring eater but not THAT daring).	0
1296	Water's Edge	My daughter's wedding reception at Water's Edge received the highest compliments from our guests.	1
1297	atmosphere	Everyone raved about the atmosphere (elegant rooms and absolutely incomparable views) and the fabulous food!	1
1298	rooms	Everyone raved about the atmosphere (elegant rooms and absolutely incomparable views) and the fabulous food!	1
1299	views	Everyone raved about the atmosphere (elegant rooms and absolutely incomparable views) and the fabulous food!	1
1300	food	Everyone raved about the atmosphere (elegant rooms and absolutely incomparable views) and the fabulous food!	1
1301	Service	Service was wonderful;	1
1302	Paul	Paul, the maitre d', was totally professional and always on top of things.	1
1303	Water's Edge	Thank you everyone at Water's Edge.	1
1304	Service	Service ok but unfriendly,filthy bathroom.	0
1305	bathroom	Service ok but unfriendly,filthy bathroom.	0
1306	view	The high prices you're going to pay is for the view not for the food.	2
1307	food	The high prices you're going to pay is for the view not for the food.	0
1308	bar drinks	The bar drinks were Eh, ok to say the least.	0
1309	stuff tilapia	The stuff tilapia was horrid...tasted like cardboard.	0
1310	dessert	We thought the dessert would be better, Wrong!	0
1311	mens bathroom	oh speaking of bathroom , the mens bathroom was disgusting.	0
1312	wine list	The wine list was extensive - though the staff did not seem knowledgeable about wine pairings.	1
1313	staff	The wine list was extensive - though the staff did not seem knowledgeable about wine pairings.	0
1314	bread	The bread we received was horrible - rock hard and cold - and the free appetizer of olives was disappointing.	0
1315	appetizer of olives	The bread we received was horrible - rock hard and cold - and the free appetizer of olives was disappointing.	0
1316	main course	However, our main course was wonderful.	1
1317	fish	I had fish and my husband had the filet - both of which exceeded our expectations.	1
1318	filet	I had fish and my husband had the filet - both of which exceeded our expectations.	1
1319	pear torte	The dessert (we had a pear torte) was good - but, once again, the staff was unable to provide appropriate drink suggestions.	1
1320	staff	The dessert (we had a pear torte) was good - but, once again, the staff was unable to provide appropriate drink suggestions.	0
1321	waitress	When we inquired about ports - the waitress listed off several but did not know taste variations or cost.	0
1322	restaurant	All in all, I would return - as it was a beautiful restaurant - but I hope the staff pays more attention to the little details in the future.	1
1323	staff	All in all, I would return - as it was a beautiful restaurant - but I hope the staff pays more attention to the little details in the future.	0
1324	seating	short and sweet – seating is great:it's romantic,cozy and private.	1
1325	boths	The boths are not as small as some of the reviews make them out to look they're perfect for 2 people.	1
1326	service	The service was extremely fast and attentive(thanks to the service button on your table) but I barely understood 1 word when the waiter took our order.	1
1327	service button	The service was extremely fast and attentive(thanks to the service button on your table) but I barely understood 1 word when the waiter took our order.	1
1328	waiter	The service was extremely fast and attentive(thanks to the service button on your table) but I barely understood 1 word when the waiter took our order.	0
1329	food	The food was ok and fair nothing to go crazy.	2
1330	looks	Over all the looks of the place exceeds the actual meals.	1
1331	meals	Over all the looks of the place exceeds the actual meals.	0
1332	restaurant	So what you really end up paying for is the restaurant not the food.	0
1333	food	So what you really end up paying for is the restaurant not the food.	0
1334	service	Subtle food and service	1
1335	food	Noodle pudding is exactly the type of service and food I enjoy.	1
1336	Greg	Servers are all different, Greg is my favorite.	1
1337	server	Sometimes tables don't understand his sense of humor but it's refreshing to have a server who has personality, professionalism, and respects the privacy of your dinner.	1
1338	runner	This is the first place I've been that a runner remembers my order... hope he likes his job because I have half a mind to steal him for my restaurant.	1
1339	food	Prices are fair across the board for both food and bev.	1
1340	bev	Prices are fair across the board for both food and bev.	1
1341	servers	I go out to eat and like my courses, servers are patient and never rush courses or force another drink.	1
1342	dogs	amazing fresh dogs but best of all endless toppings!!!	1
1343	toppings	amazing fresh dogs but best of all endless toppings!!!	1
1344	trimmings	this place had ALL the trimmings and i mean all.	1
1345	place	amazing fun for hot dog lovers of all ages PLEASE do yourself a favor and check this place out!!!!	1
1346	hot dog	amazing fun for hot dog lovers of all ages PLEASE do yourself a favor and check this place out!!!!	1
1347	Casa La Femme	Stepping into Casa La Femme last night was a true experience unlike any other in New York!	1
1348	decor	Highly impressed from the decor to the food to the hospitality to the great night I had!	1
1349	food	Highly impressed from the decor to the food to the hospitality to the great night I had!	1
1350	cocktail with Citrus Vodka and lemon and lime juice and mint leaves	The have a great cocktail with Citrus Vodka and lemon and lime juice and mint leaves that is to die for!	1
1351	Food	Food took some time to prepare, all worth waiting for.	1
1352	belly dancing show	We were drawn into the belly dancing show that captivated the crowd.	1
1353	restaurant	I never write on these sites but this restaurant is def worth commending!	1
1354	food	Maggot in the food!	0
1355	menu	The menu looked great, and the waiter was very nice, but when the food came, it was average.	1
1356	waiter	The menu looked great, and the waiter was very nice, but when the food came, it was average.	1
1357	food	The menu looked great, and the waiter was very nice, but when the food came, it was average.	2
1358	mushroom sauce	Nevertheless, I finished my plate, and that's when I found a maggot in mushroom sauce at the bottom.	0
1359	manager	I showed it to the manager, and he smilingly apologized and brought us two free desserts (but did not ask us what we wanted and so brought the last two desserts we would have asked for).	1
1360	food	I have worked in restaurants and cook a lot, and there is no way a maggot should be able to get into well prepared food.	0
1361	restaurant	For a restaurant with such a good reputation and that is usually so packed, there was no reason for such a lack of intelligent customer service.	1
1362	customer service	For a restaurant with such a good reputation and that is usually so packed, there was no reason for such a lack of intelligent customer service.	0
1363	food	I got hair in my food 2 times of then !	0
1364	place	Great place, great value.	1
1365	food	The food is flavorful, plentiful and reasonably priced.	1
1366	atmosphere	The atmosphere is relaxed and casual.	1
1367	place	It's a great place to order from or sit-in.	1
1368	Sushi	Sushi experience was unbelievable with my fiance.	1
1369	rolls	Good creative rolls!	1
1370	Yamato	Yamato is an excellent place to go if youre not into sashimi, or if you have friends who doesnt like sushi much.	1
1371	rolls	They have great rolls, the triple color and norwegetan rolls, are awesome and filling.	1
1372	triple color and norwegetan rolls	They have great rolls, the triple color and norwegetan rolls, are awesome and filling.	1
1373	dessert	One special roll and one regular roll is enough to fill you up, but save room for dessert!	1
1374	special roll	One special roll and one regular roll is enough to fill you up, but save room for dessert!	1
1375	regular roll	One special roll and one regular roll is enough to fill you up, but save room for dessert!	1
1376	banana chocolate dessert	They have a delicious banana chocolate dessert, as well as a great green tea tempura.	1
1377	green tea tempura	They have a delicious banana chocolate dessert, as well as a great green tea tempura.	1
1378	appetizers	The appetizers are also delicious!	1
1379	food	Amazing food.	1
1380	interior	Mazing interior.	0
1381	food	Great food!	1
1382	modern Japanese	I've had my fair share of modern Japanese and this spot delivers.	1
1383	atmosphere	The atmosphere was pretty nice but had a bit lacking, which it tries to make up for with a crazy scheme of mirrors.	0
1384	scheme of mirrors	The atmosphere was pretty nice but had a bit lacking, which it tries to make up for with a crazy scheme of mirrors.	0
1385	modern Japanese food	Despite the confusing mirrors this will likely be my go-to for modern Japanese food for the foreseeable future.	1
1386	mirrors	Despite the confusing mirrors this will likely be my go-to for modern Japanese food for the foreseeable future.	0
1387	Indo Chinese food	Indo Chinese food, pretty good...	1
1388	place	Not a very fancy place but very good Chinese style Indian food.	2
1389	Chinese style Indian food	Not a very fancy place but very good Chinese style Indian food.	1
1390	chicken lollipop	The chicken lollipop is my favorite, most of the dishes (I have to agree with a previous reviewer) are quite oily and very spicy, espeically the Chilli Chicken.	1
1391	dishes	The chicken lollipop is my favorite, most of the dishes (I have to agree with a previous reviewer) are quite oily and very spicy, espeically the Chilli Chicken.	0
1392	Chilli Chicken	The chicken lollipop is my favorite, most of the dishes (I have to agree with a previous reviewer) are quite oily and very spicy, espeically the Chilli Chicken.	0
1393	food	My mom originally introduced me to this place, but even she (being Indian) feels the food can be somewhat over the top spicy and far too oily.	0
1394	chef	Rather than preparing vegetarian dish, the chef presented me with a plate of steamed vegetables (minus sauce, seasoning, or any form or aesthetic presentation).	0
1395	vegetarian dish	Rather than preparing vegetarian dish, the chef presented me with a plate of steamed vegetables (minus sauce, seasoning, or any form or aesthetic presentation).	0
1396	place	This place survives on reputation alone.	0
1397	restaurant	This is the MOST wonderful restaurant in all of New York City, not just Brooklyn...	1
1398	food	for 7 years they have put out the most tasty, most delicious food and kept it that way...	1
1399	wine list	great food, great wine list, great service in a great neighborhood...	1
1400	service	great food, great wine list, great service in a great neighborhood...	1
1401	neighborhood	great food, great wine list, great service in a great neighborhood...	1
1402	Patsy's Pizza	Patsy's Pizza = true love	1
1403	pizza	Hands down the best pizza on the planet.	1
1404	hot dogs	great hot dogs..	1
1405	toppings	great toppings definitely a place you need to check out for late night munchies or a mid day boost!	1
1406	place	great toppings definitely a place you need to check out for late night munchies or a mid day boost!	1
1407	dishes	For me dishes a little oily, but overall dining experience good.	0
1408	service	Helpful service and average price per dish $10.	1
1409	dish	Helpful service and average price per dish $10.	1
1410	decor	The only thing that strikes you is the decor?(not very pleasant).	0
1411	food	great food	1
1412	indian chinese food	This place has great indian chinese food.	1
1413	place	Be prepared to wait, because the place is pretty tiny.	0
1414	food	Even though the place is not beautiful, the food speaks for itself.	1
1415	Indian Chinese	Best Indian Chinese in the city, by far!	1
1416	Village Underground	I came across Village Underground by accident, now I go there all the time.	1
1417	martinis	The martinis are amazing and very fairly priced.	1
1418	SERVICE	THE SERVICE IS AMAZING, i've had different waiters and they were all nice, which is a rare thing in NYC.	1
1419	waiters	THE SERVICE IS AMAZING, i've had different waiters and they were all nice, which is a rare thing in NYC.	1
1420	DJ	The DJ is awesome, I have been there for my birthday and a bunch of other times with friends and I keep going back.	1
1421	menu	Everything on the menu is great. 	1
1422	establishment	This establishment is the real deal. 	1
1423	dinner for two	But $500 for a dinner for two that didn't include Wine?	0
1424	appetizers	Look, the appetizers were really good.	1
1425	entree	The entree was also very good.	1
1426	environment	What you are paying for is the environment and the name.	2
1427	place	Yes, the place is classy and beautiful, but they most certainly target the uber whealthy Not the common joe that wants to go all out every once in a while.	1
1428	Vanison	Vanison was good but not amazing.	2
1429	Bison	Bison was quite excellent however.	1
1430	Dessert	Dessert: pure disaster.	0
1431	restaurant	I read reviews that called the restaurant too expensive and I thought to myself, but may be it is worth it.	0
1432	The Four Seasons	The Four Seasons has history and it is a sort of landmark of New York City restaurants, but trust me, they will charge you through the nose just so that you can say I've been to the four seasons restaurant.	2
1433	food	All in all, the food was great (except for the dessserts).	1
1434	dessserts	All in all, the food was great (except for the dessserts).	0
1435	environment	The environment is very upscale and you will see a lot of rich guys with trophy wives or just highly paid escorts.	2
1436	food	If you are going for the food, it will not be worth it.	0
1437	service	You would think they would make up for it with service, sadly, no.	0
1438	Service	Service was just ok, it is not what you'd expect for $500.	0
1439	Casa La Femme	I agree that dining at Casa La Femme is like no other dining experience!	0
1440	wait	We did arrive late for our reservation so I can not complain too much about the wait for a table.	2
1441	place	The place is beautiful!	1
1442	hostess	The hostess was very pleasant.	1
1443	drinks	However, our $14 drinks were were horrible!	0
1444	waiter	We also asked for Hooka six times and the waiter kept telling us one minute and never returning with the Hooka.	0
1445	chicken	My chicken was inedible as there were so many fatty lumps which i had to keep spitting out into my napkin.	0
1446	dinner	I would not expect this for a $55 dinner.	0
1447	food	By the time we left our wallets were empy and so were our stomachs AND we missed the show we were supposed to see following our dinner, which would have been acceptable if we got to enjoy the experience of good food and belly dancers!	0
1448	meal	If it seemed possible to do so while there I would have fought my bill since my dinner portion of my meal was inedible!	0
1449	restaurant	I have never left a restaurant feeling as if i was abused, and wasted my hard earned money.	0
1450	menu	The menu is fairly simple without much descriptions. 	2
1451	beer	There was no tap beer that evening, which was a disappointment. 	0
1452	selection of bottled beer	Not much of a selection of bottled beer either, we went with Brahma. 	0
1453	fried oysters and clams	The appetizers we ordered were served quickly - an order of fried oysters and clams were delicious but a tiny portion (maybe 3 of each). 	1
1454	lobster knuckles	The lobster knuckles (special of the day) were ok, but pretty tasteless.	2
1455	salt encrusted shrimp appetizer	I believe there were 2 shrimp in the salt encrusted shrimp appetizer. 	0
1456	Thai style Fried Sea Bass	I had the Thai style Fried Sea Bass...which was very good. 	1
1457	food	Everyone seemed generally happy with their food, except my brother who had the grilled Mahi Mahi, seemingly drenched in Grapfruit Juice! 	1
1458	grilled Mahi Mahi	Everyone seemed generally happy with their food, except my brother who had the grilled Mahi Mahi, seemingly drenched in Grapfruit Juice! 	0
1459	lobster roll	I heard the lobster roll was excellent. 	1
1460	food	All in all the food was good - a little on the expensive side, but fresh. 	1
1461	Service	Service not the friendliest to our large party! 	0
1462	Indian food	Great Indian food	1
1463	Food	Food was amazing - I love Indian food and eat it quite regularly, but I can say this is one of the best I've had.	1
1464	Indian food	Very normal Indian food, but done really well.	2
1465	place	I have it a 4 instead of 5 because of the price (just chicken tikka masala - no bread of rice - is $25), which I would expect at a upscale Indian restaurant but this place doesn't have an upscale feel.	1
1466	chicken tikka masala	I have it a 4 instead of 5 because of the price (just chicken tikka masala - no bread of rice - is $25), which I would expect at a upscale Indian restaurant but this place doesn't have an upscale feel.	0
1467	feel	I have it a 4 instead of 5 because of the price (just chicken tikka masala - no bread of rice - is $25), which I would expect at a upscale Indian restaurant but this place doesn't have an upscale feel.	0
1468	waiters	Also, waiters try to push more food on you, like suggest things as if they are complimentary when they actually cost $.	0
1469	Indian food	But if you're prepared to spend some $ and remember to ask if something they offer is complimentary, then this is the place to go for Indian food	1
1470	place	But if you're prepared to spend some $ and remember to ask if something they offer is complimentary, then this is the place to go for Indian food	0
1471	Bukhara Grill	Bukhara Grill, the tagline says it all.. INDIAN SPICE RAVE	1
1472	lunch buffet	The lunch buffet is expensive but is deff worth it.	0
1473	service	We have gone for dinner only a few times but the same great quality and service is given.	1
1474	dinner	We have gone for dinner only a few times but the same great quality and service is given.	1
1475	Bukhara	Bukhara is on my top 5 Indian places in NYC	1
1476	food	I have never been so disgusted by both food an service.	0
1477	service	I have never been so disgusted by both food an service.	0
1478	kimchee	However, once I received my predictably mediocre order of what Dokebi thinks passes as Korean fair, (sometimes you have to settle when it's your only option), I got through about half my kimchee before I found a piece of random lettuce accompanied by a far more disgusting, slimy, clearly bad piece of fish skin.	0
1479	Korean fair	However, once I received my predictably mediocre order of what Dokebi thinks passes as Korean fair, (sometimes you have to settle when it's your only option), I got through about half my kimchee before I found a piece of random lettuce accompanied by a far more disgusting, slimy, clearly bad piece of fish skin.	0
1480	food	My main concern was the sanity of the food that was being sent out to myself and others, but I would be lying is I said that as someone who has worked in restaurants since the age of fifteen I was expecting at least a minimal effort on the part of the restaurant to amend the situation.	0
1481	meal	My girlfriend, being slightly more aggressive, and having been equally disgusted causing her to throw out the remainder of her barely eaten meal, called back only to be informed that I was probably wrong and that it was most likely an oyster, and that we were also blacklisted from their restaurant.	0
1482	restaurant	It wasn't as if this restaurant had any major bragging points before hand, but now it's simply repulsive.	0
1483	place	Gorgeous place ideal for a romantic dinner	1
1484	four course prix fix menu	I book a gorgeous white organza tent which included a four course prix fix menu which we enjoyed a lot.	1
1485	white organza tent	I book a gorgeous white organza tent which included a four course prix fix menu which we enjoyed a lot.	1
1486	service	The service was spectacular as the waiter knew everything about the menu and his recommendations were amazing!	1
1487	waiter	The service was spectacular as the waiter knew everything about the menu and his recommendations were amazing!	1
1488	Casa La Femme	I completely recommend Casa La Femme for any special occasion and to REALLY impress your date.	1
1489	bibimbap	The bibimbap was average, but the stone bowl wasn't even close to sizzling.	2
1490	stone bowl	The bibimbap was average, but the stone bowl wasn't even close to sizzling.	0
1491	nakgi-bokum	The nakgi-bokum was horrible.	0
1492	stir-fried squid	Easily the worst stir-fried squid I've ever tasted.	0
1493	sauce	The sauce tasted more like Chinese fast food than decent Korean.	0
1494	side dishes	The side dishes were passable, and I did get a refill upon request.	2
1495	service	The real problem I had with this place was the complete lack of service.	0
1496	dish	My wife had barely touched that mess of a dish.	0
1497	risotto	The wife had the risotto which was amazing.	1
1498	farro salad	The farro salad and the mashed yukon potatoes were also extremely tasty.	1
1499	mashed yukon potatoes	The farro salad and the mashed yukon potatoes were also extremely tasty.	1
1500	east village pizza	i love margherita pizza – i looove east village pizza	1
1501	margherita pizza	i love margherita pizza – i looove east village pizza	1
1502	place	Love this place, every time we are in the city this is one of the places we always go.	1
1503	slice of NYC pizza	A quintessential slice of NYC pizza.	2
1504	crust	The crust has a great bite and a good chew, the sauce is light with a nice acidity to it, the salt from the cheese is great, really heightens the flavor of all the other components.	1
1505	sauce	The crust has a great bite and a good chew, the sauce is light with a nice acidity to it, the salt from the cheese is great, really heightens the flavor of all the other components.	1
1506	cheese	The crust has a great bite and a good chew, the sauce is light with a nice acidity to it, the salt from the cheese is great, really heightens the flavor of all the other components.	1
1507	margherita pizza	Personally I like the margherita pizza better, but they are all good.	1
1508	Restaurant	Possibly the Most Romantic Restaurant in the City	1
1509	modern Japanese brasserie	This is undoubtedly my favorite modern Japanese brasserie (that don’t serve sushi), and in my opinion, one of the most romantic restaurants in the city!	1
1510	spot	Not only is it an adventure getting to this somewhat hidden spot, once you enter the unmarked wooden doors, the zen and intimate décor will make you feel like you’re no longer in the city.	2
1511	unmarked wooden doors	Not only is it an adventure getting to this somewhat hidden spot, once you enter the unmarked wooden doors, the zen and intimate décor will make you feel like you’re no longer in the city.	1
1512	décor	Not only is it an adventure getting to this somewhat hidden spot, once you enter the unmarked wooden doors, the zen and intimate décor will make you feel like you’re no longer in the city.	1
1513	private booths	If you’re planning to come here, make sure that your date is someone whom you really like since you’ll be ushered to private booths where there will be no people or food watching (choose the ones on the ground level that have glass ceilings so you may see the stars in the sky!).	1
1514	glass ceilings	If you’re planning to come here, make sure that your date is someone whom you really like since you’ll be ushered to private booths where there will be no people or food watching (choose the ones on the ground level that have glass ceilings so you may see the stars in the sky!).	1
1515	BBE $29 fixe prix menu	My party had the BBE $29 fixe prix menu, which was such a wonderful deal since it also came with a flight of sake!	1
1516	sashimi amuse bouche	We started off with a delightful sashimi amuse bouche.	1
1517	Grilled Black Cod	I picked the Grilled Black Cod as my entree, which I absolutely devoured while someone commented that the Grilled Salmon dish was better.	1
